k,iteration,adjusted_rand_index,mean_ari,median_ari,p05_ari
2,75,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,76,0.9499536848574113,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,77,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,78,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,79,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,80,0.9748130009637022,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,81,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,82,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,83,0.877092212311205,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,84,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,85,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,86,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,87,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,88,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,89,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,90,0.9748130009637022,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,91,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,92,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,93,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,94,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,95,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,96,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,97,0.9748130009637022,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,98,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,99,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,100,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,101,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,102,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,103,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,104,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,105,0.9010598427989034,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,106,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,107,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,108,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,109,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,110,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,111,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,112,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,113,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,114,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,115,0.9748130009637022,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,116,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,117,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,118,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,119,0.877092212311205,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,120,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,121,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,122,0.9254209977892521,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,123,0.877092212311205,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,124,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,125,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,126,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,127,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,128,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,129,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,130,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,131,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,132,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,133,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,134,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,135,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,136,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,137,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,138,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,139,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,140,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,141,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,142,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,143,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,144,0.9748130009637022,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,145,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,146,0.8070210674144442,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,147,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,148,0.9499536848574113,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,149,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,150,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,151,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,152,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,153,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,154,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,155,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,156,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,157,0.9010598427989034,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,158,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,159,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,160,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,161,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,162,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,163,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,164,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,165,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,166,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,167,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,168,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,169,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,170,0.9748130009637022,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,171,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,172,0.9748130009637022,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,173,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,174,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,175,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,176,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,177,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,178,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,179,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,180,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,181,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,182,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,183,0.9499536848574113,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,184,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,185,0.9748130009637022,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,186,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,187,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,188,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,189,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,190,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,191,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,192,0.9748130009637022,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,193,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,194,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,195,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,196,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,197,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,198,0.9010598427989034,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,199,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,200,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,201,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,202,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,203,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,204,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,205,0.9748130009637022,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,206,0.7842726686300413,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,207,0.9748130009637022,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,208,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,209,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,210,0.9254209977892521,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,211,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,212,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,213,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,214,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,215,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,216,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,217,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,218,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,219,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,220,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,221,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,222,0.9254209977892521,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,223,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,224,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,225,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,226,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,227,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,228,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,229,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,230,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,231,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,232,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,233,0.9499536848574113,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,234,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,235,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,236,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,237,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,238,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,239,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,240,0.9010598427989034,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,241,0.9499146766845593,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,242,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,243,0.9748130009637022,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,244,0.974803187154244,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,245,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,246,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,247,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,248,0.925333783270301,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,249,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
2,250,1.0,0.9593217950785529,0.9499341807709853,0.9120678528107201
4,1,0.471382665909749,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,2,0.9265862284848749,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,3,0.963720688338421,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,4,0.9015485999903464,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,5,1.0,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,6,0.918579027398662,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,7,0.6192352554869339,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,8,0.9729915110648583,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,9,0.9864077426289587,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,10,0.979070105446291,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,11,0.7220282915837999,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,12,0.6097358289170502,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,13,0.7600879266345951,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,14,0.8582305664229284,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,15,1.0,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,16,0.6373551903383009,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,17,0.9465996397788258,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,18,0.9180779023041985,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,19,1.0,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,20,0.9250633938898309,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,21,0.9671995666444373,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,22,0.5902729182833076,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,23,0.5828976064092064,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,24,0.8923193189386884,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,25,0.922359565209167,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,26,0.7527973768931837,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,27,0.9092349380915832,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,28,0.6138019660802696,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,29,0.9139388943366382,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,30,0.946293100767841,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,31,0.8803637409867634,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,32,0.8438625890738505,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,33,0.9690404527364996,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,34,0.965738737285549,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,35,0.5450401493468952,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,36,0.9044602199281878,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,37,0.9310129703614304,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,38,0.9585639459817155,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,39,0.6061152887001717,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,40,0.5278551228541647,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,41,0.8618970859220731,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,42,0.6967720384099942,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,43,0.6347292339169741,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,44,0.5786199918287867,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,45,0.9291213174780791,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,46,0.5981284080924822,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,47,0.809117429093637,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,48,0.9291277153400631,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,49,0.8815735952063108,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,50,0.952371292337735,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,51,0.6296428394311491,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,52,0.934239577886403,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,53,0.921414169505885,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,54,0.9690404527364996,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,55,0.9221052142821083,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,56,0.925949478936028,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,57,0.8202760484893065,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,58,0.9465996397788258,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,59,0.8984084677977623,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,60,0.9010671108188413,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,61,0.934239577886403,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,62,0.9209050991176924,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,63,0.979070105446291,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,64,0.7969874220977617,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,65,0.7526590013535027,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,66,0.9214118579228991,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,67,0.570483249610092,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,68,0.8674130854395562,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,69,0.7520577406366347,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,70,0.979070105446291,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,71,0.6167334720348348,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,72,0.979070105446291,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,73,0.7939678025220683,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,74,0.8264147500902611,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,75,0.9176918753066713,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,76,0.934239577886403,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,77,0.9431884219551763,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,78,0.7353880470645573,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,79,0.8714924666565187,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,80,0.8335848396880499,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,81,0.934239577886403,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,82,0.7838182183764392,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,83,0.7919919735301889,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,84,0.8193227956696155,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,85,0.9124063110296481,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,86,0.7871102163650964,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,87,0.8339674520486593,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,88,0.7555363565585176,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,89,0.9417973193645032,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,90,0.9462369878996589,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,91,0.538402702312208,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,92,0.9765297689844449,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,93,0.8257430281602022,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,94,0.9484785142998473,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,95,0.9558399241825032,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,96,0.7691862312795931,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,97,0.6357234217814998,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,98,0.6499151013694429,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,99,0.952371292337735,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,100,0.6229774529921901,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,101,0.8928952552049267,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,102,0.9136277624175954,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,103,0.5442245407949047,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,104,0.7627327547836582,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,105,0.8890693109673122,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,106,0.7968274518210814,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,107,0.5307899778431681,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,108,0.7627327547836582,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,109,0.6610310681338478,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,110,0.7865493921423866,0.8103867095109525,0.8325000022277728,0.5291758075992162
4,111,0.4891509355483464,0.8103867095109525,0.8325000022277728,0.5291758075992162
