country_name,country_iso3,year,class_id,class_name,atc,ddd_per_1000_day,oecd_status
Slovak Republic,SVK,2014,antidiabetics,Antidiabéticos,A10,70.4,
Slovak Republic,SVK,2015,antidiabetics,Antidiabéticos,A10,75.2,
Slovak Republic,SVK,2016,antidiabetics,Antidiabéticos,A10,76.3,B
Slovak Republic,SVK,2017,antidiabetics,Antidiabéticos,A10,76.0,
Slovak Republic,SVK,2018,antidiabetics,Antidiabéticos,A10,76.8,
Slovak Republic,SVK,2019,antidiabetics,Antidiabéticos,A10,78.6,
Slovak Republic,SVK,2020,antidiabetics,Antidiabéticos,A10,80.4,
Slovak Republic,SVK,2021,antidiabetics,Antidiabéticos,A10,79.5,
Slovak Republic,SVK,2022,antidiabetics,Antidiabéticos,A10,92.9,
Slovak Republic,SVK,2010,lipid_modifying,Hipolipemiantes,C10,113.8,
Slovak Republic,SVK,2011,lipid_modifying,Hipolipemiantes,C10,129.5,
Slovak Republic,SVK,2012,lipid_modifying,Hipolipemiantes,C10,130.5,
Slovak Republic,SVK,2013,lipid_modifying,Hipolipemiantes,C10,152.9,
Slovak Republic,SVK,2014,lipid_modifying,Hipolipemiantes,C10,152.2,
Slovak Republic,SVK,2015,lipid_modifying,Hipolipemiantes,C10,152.0,
Slovak Republic,SVK,2016,lipid_modifying,Hipolipemiantes,C10,97.5,B
Slovak Republic,SVK,2017,lipid_modifying,Hipolipemiantes,C10,98.5,
Slovak Republic,SVK,2018,lipid_modifying,Hipolipemiantes,C10,93.2,
Slovak Republic,SVK,2019,lipid_modifying,Hipolipemiantes,C10,95.0,
Slovak Republic,SVK,2020,lipid_modifying,Hipolipemiantes,C10,98.2,
Slovak Republic,SVK,2021,lipid_modifying,Hipolipemiantes,C10,100.3,
Slovak Republic,SVK,2022,lipid_modifying,Hipolipemiantes,C10,107.3,
Slovenia,SVN,2010,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,414.0,
Slovenia,SVN,2011,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,415.3,
Slovenia,SVN,2012,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,412.4,
Slovenia,SVN,2013,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,414.1,
Slovenia,SVN,2014,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,413.4,
Slovenia,SVN,2015,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,411.4,
Slovenia,SVN,2016,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,408.4,
Slovenia,SVN,2017,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,402.8,
Slovenia,SVN,2018,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,398.0,
Slovenia,SVN,2019,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,393.1,
Slovenia,SVN,2020,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,387.5,
Slovenia,SVN,2021,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,379.5,
Slovenia,SVN,2022,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,375.6,
Slovenia,SVN,2010,antidepressants,Antidepressivos,N06A,47.0,
Slovenia,SVN,2011,antidepressants,Antidepressivos,N06A,50.0,
Slovenia,SVN,2012,antidepressants,Antidepressivos,N06A,51.0,
Slovenia,SVN,2013,antidepressants,Antidepressivos,N06A,53.3,
Slovenia,SVN,2014,antidepressants,Antidepressivos,N06A,55.0,
Slovenia,SVN,2015,antidepressants,Antidepressivos,N06A,56.8,
Slovenia,SVN,2016,antidepressants,Antidepressivos,N06A,58.6,
Slovenia,SVN,2017,antidepressants,Antidepressivos,N06A,59.5,
Slovenia,SVN,2018,antidepressants,Antidepressivos,N06A,61.5,
Slovenia,SVN,2019,antidepressants,Antidepressivos,N06A,63.3,
Slovenia,SVN,2020,antidepressants,Antidepressivos,N06A,63.6,
Slovenia,SVN,2021,antidepressants,Antidepressivos,N06A,66.1,
Slovenia,SVN,2022,antidepressants,Antidepressivos,N06A,68.4,
Slovenia,SVN,2010,antidiabetics,Antidiabéticos,A10,63.9,
Slovenia,SVN,2011,antidiabetics,Antidiabéticos,A10,67.3,
Slovenia,SVN,2012,antidiabetics,Antidiabéticos,A10,70.5,
Slovenia,SVN,2013,antidiabetics,Antidiabéticos,A10,73.1,
Slovenia,SVN,2014,antidiabetics,Antidiabéticos,A10,74.2,
Slovenia,SVN,2015,antidiabetics,Antidiabéticos,A10,75.9,
Slovenia,SVN,2016,antidiabetics,Antidiabéticos,A10,78.6,
Slovenia,SVN,2017,antidiabetics,Antidiabéticos,A10,80.7,
Slovenia,SVN,2018,antidiabetics,Antidiabéticos,A10,82.6,
Slovenia,SVN,2019,antidiabetics,Antidiabéticos,A10,83.3,
Slovenia,SVN,2020,antidiabetics,Antidiabéticos,A10,85.1,
Slovenia,SVN,2021,antidiabetics,Antidiabéticos,A10,87.2,
Slovenia,SVN,2022,antidiabetics,Antidiabéticos,A10,91.6,
Slovenia,SVN,2010,lipid_modifying,Hipolipemiantes,C10,82.9,
Slovenia,SVN,2011,lipid_modifying,Hipolipemiantes,C10,93.0,
Slovenia,SVN,2012,lipid_modifying,Hipolipemiantes,C10,101.6,
Slovenia,SVN,2013,lipid_modifying,Hipolipemiantes,C10,109.9,
Slovenia,SVN,2014,lipid_modifying,Hipolipemiantes,C10,112.5,
Slovenia,SVN,2015,lipid_modifying,Hipolipemiantes,C10,118.3,
Slovenia,SVN,2016,lipid_modifying,Hipolipemiantes,C10,125.1,
Slovenia,SVN,2017,lipid_modifying,Hipolipemiantes,C10,132.7,
Slovenia,SVN,2018,lipid_modifying,Hipolipemiantes,C10,137.8,
Slovenia,SVN,2019,lipid_modifying,Hipolipemiantes,C10,146.3,
Slovenia,SVN,2020,lipid_modifying,Hipolipemiantes,C10,156.0,
Slovenia,SVN,2021,lipid_modifying,Hipolipemiantes,C10,165.3,
Slovenia,SVN,2022,lipid_modifying,Hipolipemiantes,C10,179.5,
Sweden,SWE,2010,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,352.70000000000005,
Sweden,SWE,2011,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,357.7,
Sweden,SWE,2012,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,361.3,
Sweden,SWE,2013,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,368.4,
Sweden,SWE,2014,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,370.3,
Sweden,SWE,2015,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,374.3,
Sweden,SWE,2016,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,377.2,
Sweden,SWE,2017,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,378.7000000000001,
Sweden,SWE,2018,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,380.5,
Sweden,SWE,2019,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,388.3,
Sweden,SWE,2020,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,396.0,
Sweden,SWE,2021,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,401.5,
Sweden,SWE,2022,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,412.9,
Sweden,SWE,2023,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,420.8,
Sweden,SWE,2010,antidepressants,Antidepressivos,N06A,75.8,
Sweden,SWE,2011,antidepressants,Antidepressivos,N06A,79.4,
Sweden,SWE,2012,antidepressants,Antidepressivos,N06A,81.1,
Sweden,SWE,2013,antidepressants,Antidepressivos,N06A,84.3,
Sweden,SWE,2014,antidepressants,Antidepressivos,N06A,87.8,
Sweden,SWE,2015,antidepressants,Antidepressivos,N06A,92.5,
Sweden,SWE,2016,antidepressants,Antidepressivos,N06A,95.0,
Sweden,SWE,2017,antidepressants,Antidepressivos,N06A,96.9,
Sweden,SWE,2018,antidepressants,Antidepressivos,N06A,98.8,
Sweden,SWE,2019,antidepressants,Antidepressivos,N06A,102.7,
Sweden,SWE,2020,antidepressants,Antidepressivos,N06A,105.5,
Sweden,SWE,2021,antidepressants,Antidepressivos,N06A,108.9,
Sweden,SWE,2022,antidepressants,Antidepressivos,N06A,114.5,
Sweden,SWE,2023,antidepressants,Antidepressivos,N06A,117.8,
Sweden,SWE,2010,antidiabetics,Antidiabéticos,A10,51.9,
Sweden,SWE,2011,antidiabetics,Antidiabéticos,A10,53.0,
Sweden,SWE,2012,antidiabetics,Antidiabéticos,A10,53.9,
Sweden,SWE,2013,antidiabetics,Antidiabéticos,A10,55.6,
Sweden,SWE,2014,antidiabetics,Antidiabéticos,A10,56.5,
Sweden,SWE,2015,antidiabetics,Antidiabéticos,A10,58.4,
Sweden,SWE,2016,antidiabetics,Antidiabéticos,A10,60.4,
Sweden,SWE,2017,antidiabetics,Antidiabéticos,A10,62.4,
Sweden,SWE,2018,antidiabetics,Antidiabéticos,A10,64.9,
Sweden,SWE,2019,antidiabetics,Antidiabéticos,A10,67.8,
Sweden,SWE,2020,antidiabetics,Antidiabéticos,A10,70.1,
Sweden,SWE,2021,antidiabetics,Antidiabéticos,A10,73.2,
Sweden,SWE,2022,antidiabetics,Antidiabéticos,A10,80.5,
Sweden,SWE,2023,antidiabetics,Antidiabéticos,A10,88.4,
Sweden,SWE,2010,lipid_modifying,Hipolipemiantes,C10,75.6,
Sweden,SWE,2011,lipid_modifying,Hipolipemiantes,C10,77.2,
Sweden,SWE,2012,lipid_modifying,Hipolipemiantes,C10,79.9,
Sweden,SWE,2013,lipid_modifying,Hipolipemiantes,C10,85.9,
Sweden,SWE,2014,lipid_modifying,Hipolipemiantes,C10,92.0,
Sweden,SWE,2015,lipid_modifying,Hipolipemiantes,C10,99.3,
Sweden,SWE,2016,lipid_modifying,Hipolipemiantes,C10,106.9,
Sweden,SWE,2017,lipid_modifying,Hipolipemiantes,C10,115.3,
Sweden,SWE,2018,lipid_modifying,Hipolipemiantes,C10,124.3,
Sweden,SWE,2019,lipid_modifying,Hipolipemiantes,C10,134.3,
Sweden,SWE,2020,lipid_modifying,Hipolipemiantes,C10,144.6,
Sweden,SWE,2021,lipid_modifying,Hipolipemiantes,C10,155.9,
Sweden,SWE,2022,lipid_modifying,Hipolipemiantes,C10,172.5,
Sweden,SWE,2023,lipid_modifying,Hipolipemiantes,C10,187.5,
Turkiye,TUR,2010,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,112.5,
Turkiye,TUR,2011,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,119.5,
Turkiye,TUR,2012,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,123.7,
Turkiye,TUR,2013,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,126.0,
Turkiye,TUR,2014,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,127.6,
Turkiye,TUR,2015,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,132.3,
Turkiye,TUR,2016,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,134.0,
Turkiye,TUR,2017,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,140.6,
Turkiye,TUR,2018,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,149.4,
Turkiye,TUR,2019,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,154.4,
Turkiye,TUR,2020,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,170.10000000000002,
Turkiye,TUR,2021,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,170.3,
Turkiye,TUR,2022,antihypertensives,Anti-hipertensivos (composição OECD),C02+C03+C07+C08+C09,176.5,
Turkiye,TUR,2010,antidepressants,Antidepressivos,N06A,32.7,
Turkiye,TUR,2011,antidepressants,Antidepressivos,N06A,37.0,
Turkiye,TUR,2012,antidepressants,Antidepressivos,N06A,37.3,
Turkiye,TUR,2013,antidepressants,Antidepressivos,N06A,36.3,
Turkiye,TUR,2014,antidepressants,Antidepressivos,N06A,38.1,
Turkiye,TUR,2015,antidepressants,Antidepressivos,N06A,40.7,
Turkiye,TUR,2016,antidepressants,Antidepressivos,N06A,41.0,
Turkiye,TUR,2017,antidepressants,Antidepressivos,N06A,43.5,
Turkiye,TUR,2018,antidepressants,Antidepressivos,N06A,44.1,
Turkiye,TUR,2019,antidepressants,Antidepressivos,N06A,44.2,
Turkiye,TUR,2020,antidepressants,Antidepressivos,N06A,48.9,
Turkiye,TUR,2021,antidepressants,Antidepressivos,N06A,52.5,
Turkiye,TUR,2022,antidepressants,Antidepressivos,N06A,55.2,
Turkiye,TUR,2010,antidiabetics,Antidiabéticos,A10,47.5,
Turkiye,TUR,2011,antidiabetics,Antidiabéticos,A10,53.4,
Turkiye,TUR,2012,antidiabetics,Antidiabéticos,A10,56.2,
Turkiye,TUR,2013,antidiabetics,Antidiabéticos,A10,58.4,
Turkiye,TUR,2014,antidiabetics,Antidiabéticos,A10,61.1,
Turkiye,TUR,2015,antidiabetics,Antidiabéticos,A10,64.2,
Turkiye,TUR,2016,antidiabetics,Antidiabéticos,A10,66.5,
Turkiye,TUR,2017,antidiabetics,Antidiabéticos,A10,72.6,
Turkiye,TUR,2018,antidiabetics,Antidiabéticos,A10,75.4,
Turkiye,TUR,2019,antidiabetics,Antidiabéticos,A10,79.1,
Turkiye,TUR,2020,antidiabetics,Antidiabéticos,A10,91.9,
Turkiye,TUR,2021,antidiabetics,Antidiabéticos,A10,96.3,
Turkiye,TUR,2022,antidiabetics,Antidiabéticos,A10,94.4,
Turkiye,TUR,2010,lipid_modifying,Hipolipemiantes,C10,27.2,
Turkiye,TUR,2011,lipid_modifying,Hipolipemiantes,C10,30.1,
Turkiye,TUR,2012,lipid_modifying,Hipolipemiantes,C10,25.5,
Turkiye,TUR,2013,lipid_modifying,Hipolipemiantes,C10,18.3,
Turkiye,TUR,2014,lipid_modifying,Hipolipemiantes,C10,18.3,
Turkiye,TUR,2015,lipid_modifying,Hipolipemiantes,C10,18.5,
Turkiye,TUR,2016,lipid_modifying,Hipolipemiantes,C10,19.3,
Turkiye,TUR,2017,lipid_modifying,Hipolipemiantes,C10,21.5,
Turkiye,TUR,2018,lipid_modifying,Hipolipemiantes,C10,23.7,
Turkiye,TUR,2019,lipid_modifying,Hipolipemiantes,C10,25.8,
Turkiye,TUR,2020,lipid_modifying,Hipolipemiantes,C10,33.0,
Turkiye,TUR,2021,lipid_modifying,Hipolipemiantes,C10,36.0,
Turkiye,TUR,2022,lipid_modifying,Hipolipemiantes,C10,41.0,
